"topicId","topic","taxonomyId level 1","taxonomy level 1","taxonomyId level 2","taxonomy level 2","taxonomyId level 3","taxonomy level 3","taxonomyId level 4","taxonomy level 4","taxonomyId level 5","taxonomy level 5"
"topic.473","Interpelacije v zvezi z razdelitvijo proračunskih sredstev za pluralizacijo medijev","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.4","Interpelacija","",""
"topic.474","Interpelacija v zvezi z razvojno in ekonomsko politiko Izvršnega sveta Skupščine Republike Slovenije","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.4","Interpelacija","",""
"topic.475","Interpelacija o delu in odgovornosti ministra za notranje zadeve gospoda Igorja Bavčarja","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.4","Interpelacija","",""
"topic.476","Interpelacija o delu in odgovornosti ministra za zunanje zadeve dr. Dimitrija Rupla","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.4","Interpelacija","",""
"topic.477","Interpelacija, naj se obravnava odgovornost republiškega sekretarja za pravosodje in upravo dr. Rajka Pirnata v zvezi z informacijami o poskusu vplivanja na predsednico Vrhovnega sodišča Republike Slovenije Francko Strmole-Hlastec, naj ponudi svoj odstop","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.4","Interpelacija","",""
"topic.478","Interpelacija za obravnavo vprašanja sprejetja rebalansov proračuna Republike Slovenije za leto 1991","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.4","Interpelacija","",""
"topic.479","Interpelacija v zvezi z razdelitvijo proračunskih sredstev za pluralizacijo medijev","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.4","Interpelacija","",""
"topic.480","Interpelacija v zvezi z razvojno in ekonomsko politiko Izvršnega sveta Skupščine Republike Slovenije","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.4","Interpelacija","",""
"topic.481","Konstruktivna nezaupnica vladi","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.5","Zaupnica oz. nezaupnica vladi","",""
"topic.482","Pismo predsednika Skupščine Republike Slovenije v zvezi z vprašanjem zaupnice Vladi Republike Slovenije","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.3","Razmerja do vlade","taxonomy.4.3.5","Zaupnica oz. nezaupnica vladi","",""
"topic.483","Volitve, imenovanja in razrešitve ustavnih sodnikov","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.4","Razmerja do ustavnega sodišča","","","",""
"topic.484","Sklep o naročilu Javnemu tožilcu Republike Slovenije","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.6","Razmerja do ostalih državnih organov (Slovenija)","","","",""
"topic.485","Zakon o spremembah in dopolnitvah zakona o določitvi nalog, ki jih od 1.1.1990 začasno opravljajo organi SIS in o ustanovitvi določenih republiških upravnih organov s predlogom zakona","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.6","Razmerja do ostalih državnih organov (Slovenija)","","","",""
"topic.486","Stališča Družbenopolitičnega zbora do neizvolitve Stjepana Mesića za predsednika Predsedstva SFRJ","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.7","Predsedstvo SFRJ","","","",""
"topic.487","Ocena sedanjega ravnanja predsednika predsedstva SFRJ dr. Borisava Jovića in vodstva JLA","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.7","Predsedstvo SFRJ","","","",""
"topic.488","Predlog izjave o nastopnem govoru dr. Borisava Jovića, predsednika Predsedstva SFRJ na seji Predsedstva SFRJ, dne 15. 5. 1990","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.7","Predsedstvo SFRJ","","","",""
"topic.489","Pismo predsednika Predsedstva SFRJ Skupščini Republike Slovenije glede programskih usmeritev Izvršnega sveta Skupščine Republike Slovenije","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.7","Predsedstvo SFRJ","","","",""
"topic.490","Delegacija Skupščine Republike Slovenije v Zboru republik in pokrajin Skupščine SFRJ","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.8","Skupščina SFRJ","","","",""
"topic.491","Stališča Skupščine Republike Slovenije do zakonov iz pristojnosti Skupščine SFRJ","taxonomy.root","Organizacija in delovanja Državnega zbora oz. Skupščine Republike Slovenije","taxonomy.4","Razmerja do drugih državnih organov","taxonomy.4.8","Skupščina SFRJ","","","",""
